0	0.27859974859830766	5.152507734298706	0.9616250092007445	0.9144526532641898	0.9483869704033064	0.001
1	0.08983447525276789	5.09460768699646	0.9676449248693494	0.9266356467997443	0.9586990393122509	0.0006
2	0.06615034482077824	5.164151191711426	0.9695008464684914	0.9314662214960574	0.9627817783343768	0.00035999999999999997
3	0.05118346695682131	5.164108419418335	0.9705996782368219	0.9332599275413795	0.9647766659103534	0.00021599999999999996
4	0.04087986662891708	5.219353675842285	0.9705260722810486	0.933686154720466	0.9638760660355215	0.00012959999999999998
5	0.04012776867484764	5.160490989685059	0.9715197526839886	0.9351246714498828	0.9656874826403151	7.775999999999999e-05
6	0.034766497469473474	5.193193435668945	0.971162238041661	0.9347694821339774	0.9658419829952991	4.665599999999999e-05
7	0.03155609563968545	5.069168615341186	0.9711832683147391	0.9352667471762449	0.9652493947488844	2.7993599999999992e-05
8	0.03144286368534189	5.125818490982056	0.9710307988349228	0.9345918874760247	0.964675783939413	1.6796159999999994e-05
9	0.03143811895818447	5.222696971893311	0.9712463591339734	0.9351957093130638	0.9649201735408834	1.0077695999999996e-05
